TR,TF,TTS,CD,CR,CG,SNO,RCR
5,5,1,1,5,8.632190715811895,1,3
1,5,3,1,1,7.560887015309223,53,8
3,2,1,4,2,3.862654773090463,34,7
4,5,2,1,4,8.935344827662664,25,3
4,1,4,1,5,9.881155464994992,38,8
5,4,3,5,3,1.661759320136167,1,5
3,5,5,2,1,8.623027111829762,40,10
1,4,1,2,2,5.708509341923391,100,10
5,1,4,4,5,9.15287408615093,7,10
2,5,4,3,4,3.270140021057333,100,8
1,1,5,5,2,2.5274872964518624,7,6
2,1,5,4,2,2.1797783444821106,81,2
3,5,1,5,2,3.5471767114686905,84,2
1,4,5,4,4,1.7424241948509067,3,10
1,1,3,5,4,4.789617694273865,66,4
2,5,1,3,4,0.34106785602028733,1,9
5,5,1,4,2,5.380405690542538,3,7
2,4,3,3,2,2.249782238968038,1,4
4,5,5,3,3,8.9928454056635,53,4
3,3,2,4,5,1.3385338114861889,1,7
2,1,5,1,4,1.4657917231976536,53,1
3,2,4,1,3,4.6953465402326735,6,5
4,2,4,3,2,1.1067040961167174,81,6
5,3,3,3,4,8.654083755530976,34,10
1,3,3,4,5,9.934183684002566,1,5
4,1,5,5,2,3.500798736196039,1,6
2,5,5,1,3,1.9108464258569802,84,2
4,4,3,2,3,8.690468932127505,61,5
1,1,4,5,4,9.587750723453373,14,10
5,3,1,5,5,3.893378824228706,25,6
4,1,1,2,4,7.03534414519128,5,1
4,5,4,1,3,4.5120447304303255,2,2
2,1,5,1,5,9.42584207494446,1,8
3,5,1,5,1,2.055414999919142,84,10
3,4,4,2,5,6.02294199246268,100,4
4,3,5,5,1,1.2004522808637552,61,7
2,5,4,5,1,9.208062059582936,208,3
2,2,5,4,5,8.905770273846398,100,10
3,2,2,4,4,0.6305288205677384,56,10
3,1,3,3,2,8.75786901831891,3,9
1,3,2,1,3,9.188425834096762,100,8
3,2,2,2,2,8.374953871024893,100,8
2,4,1,1,3,3.5725362667869733,2,7
5,3,2,4,5,9.115544637133704,61,5
2,5,4,2,5,3.750369978929168,100,1
4,5,4,1,2,1.7540058529746327,81,5
3,4,5,3,5,5.540528165169292,25,3
4,1,3,1,1,5.202174463312482,25,5
3,4,1,4,5,8.57543595542373,3,1
1,3,1,5,2,6.738217744885113,29,10
4,3,5,3,4,0.5850345261132839,19,10
3,5,3,2,2,4.570794920236106,66,2
3,2,4,5,5,3.3488440501279126,42,5
5,5,3,2,1,5.941321282686252,25,10
4,1,1,3,1,6.522921077428071,81,9
3,5,5,1,4,0.9348281966272598,61,9
3,5,1,4,5,4.211615312737579,61,4
3,1,5,4,5,3.0830996578540173,34,3
4,4,3,4,2,5.900560576317744,34,5
1,4,2,4,5,4.814201231265965,53,2
3,4,3,1,5,3.1879300562902246,34,3
4,1,4,2,5,5.976184037719232,61,9
5,2,3,2,3,8.200864224392758,1,8
4,3,1,4,2,0.5560223822601962,100,3
4,3,3,3,4,1.2354044724722424,25,2
2,1,2,3,2,8.686207095974526,208,2
4,3,1,2,1,3.860446080053972,100,2
1,5,1,5,2,3.8375396299945352,25,6
4,3,5,4,3,0.5912712952646237,84,2
1,4,3,4,5,4.495250846044527,53,2
3,3,2,5,2,1.7662457115107133,25,3
5,1,1,2,3,4.315994509462691,43,10
2,3,3,2,1,0.7368835869641244,1,2
2,2,5,5,3,7.843257554299633,84,7
2,3,2,1,4,9.362252757206631,53,9
5,3,1,5,1,8.945320459730969,7,5
3,3,5,5,5,7.63383506296811,61,10
3,5,4,1,1,8.299358576539648,19,8
3,4,1,4,1,2.119897859437253,12,6
3,5,4,5,4,9.863264371940918,81,8
3,5,4,3,3,4.000938291061177,34,2
1,5,2,4,2,7.765418246958392,3,10
4,3,5,5,5,2.22713168460015,42,6
1,4,2,1,1,9.926760256192031,34,5
3,3,5,5,5,4.382952366043558,61,6
4,1,3,4,2,6.790473943346747,53,3
3,2,2,5,5,1.6648854255281986,10,1
3,5,4,3,4,3.6891850212327726,16,9
2,2,3,4,2,2.1788039311158434,42,7
5,2,4,4,5,3.9450029264332445,81,3
4,5,5,5,4,3.4534675761896985,61,4
1,3,3,4,1,5.566370853074208,1,10
3,1,5,4,3,5.321165324645994,25,6
5,3,3,5,3,8.973536897898098,19,3
1,1,4,1,5,2.965327547590797,38,6
4,5,1,5,2,6.3788026551107055,84,10
1,2,4,4,3,9.950932598539751,7,1
5,2,3,3,5,0.9485452195976107,53,6
4,3,3,2,4,6.943296120048757,1,5
2,2,5,1,4,9.394238215820637,61,8
2,3,3,5,1,6.03536122571224,1,6
4,2,4,1,3,4.381778663017455,25,4
3,1,2,3,1,8.804175346779678,1,8
5,1,3,5,4,5.445885985906143,25,5
4,4,2,1,5,8.16263162610425,38,4
1,3,1,3,3,6.387131331700054,34,8
4,5,2,2,2,7.238758944260274,25,8
4,2,1,1,3,7.41990042747327,61,10
3,3,1,4,3,1.5379821370306535,100,4
1,5,2,5,4,7.334025335261822,68,10
3,5,3,2,3,2.679047930137081,3,6
4,3,1,2,2,9.508468112285652,38,5
5,3,1,4,4,6.688418015145519,8,3
2,2,5,5,1,7.438670398806929,7,5
3,5,2,5,1,6.787904816134539,5,2
2,1,5,2,1,7.256072014070318,61,7
4,1,4,1,3,5.607547709333467,61,7
2,1,3,4,2,3.9980615457650637,7,6
5,5,5,3,2,8.970812472358734,1,9
2,4,1,5,3,5.812476149365472,25,6
4,1,5,1,2,6.733014943447538,21,7
3,5,2,4,5,0.067985464947945,43,3
2,1,4,2,5,5.205615243603888,56,7
4,2,1,4,4,9.006283004913996,84,4
3,4,3,2,4,8.979218170175248,34,4
2,3,3,2,3,0.8479534849160941,15,1
4,1,3,3,5,1.7748508322321455,34,7
5,5,2,5,3,1.8270863921935598,100,1
1,5,3,5,5,2.9531053680381625,34,5
3,3,2,5,4,4.810891799945582,68,8
5,5,2,2,4,8.87523750026376,7,2
3,3,5,4,2,5.672976940530062,53,3
2,2,1,5,1,5.400329497304951,1,3
1,3,4,3,4,6.110904745105986,5,2
4,4,3,1,4,8.000085190460307,19,5
5,1,2,2,1,5.633073943030345,81,6
2,5,5,4,3,8.474917903686471,3,1
1,5,2,4,4,5.103195551801301,1,9
3,2,1,2,3,2.066588331647906,25,4
5,3,1,4,2,8.460985292637512,7,6
3,1,5,3,1,4.7713152255441,6,9
4,2,1,1,1,9.575189710602574,100,10
2,4,3,3,1,9.852122779248202,1,6
4,5,1,2,2,8.697195965769012,28,4
3,2,1,1,5,3.7364986396460784,56,5
4,2,1,3,1,5.35755152134181,7,8
3,1,2,5,4,1.1477634470963916,53,5
1,1,5,4,1,8.720554069310793,7,9
4,1,3,4,2,2.2254444806924747,53,6
2,3,5,3,4,4.946871612999302,34,10
4,4,2,4,5,6.075774249922653,208,6
3,2,1,4,2,6.036918155519741,34,2
4,4,4,4,2,1.4179603911244454,61,6
5,2,2,3,1,6.491248856727622,41,8
1,2,5,2,2,3.847595859425972,42,4
2,4,3,2,3,7.884974665623962,56,1
5,5,3,4,5,3.217278976385468,25,8
5,5,2,5,1,1.6256785129887052,1,3
3,4,3,5,4,4.962205574887518,1,4
3,1,5,5,3,2.1554529483935516,25,4
4,1,2,1,1,4.42164253549074,1,10
3,2,4,1,1,2.7953581384410975,34,2
5,2,2,3,2,4.604847386028732,41,6
5,4,2,3,3,7.749140989935274,81,4
2,2,5,5,4,9.024895994468324,53,3
1,2,1,3,3,2.3530441461003573,25,10
2,1,1,5,5,0.055772000446260295,16,7
3,1,3,4,5,1.6759131219997914,42,9
1,5,2,2,5,3.052956294029996,208,3
1,5,3,5,3,5.842706340285664,1,8
3,2,5,4,2,1.6233441080482547,81,4
3,5,2,3,5,7.930903613404672,84,1
1,3,1,5,2,2.363917672757714,29,6
4,1,5,5,3,7.049972956094587,3,9
5,3,1,4,3,4.76873239253549,7,6
4,4,5,4,4,6.038943062002619,56,8
3,4,4,5,1,4.776665545502638,25,7
1,4,5,2,3,4.595814677078512,43,10
2,2,1,5,2,5.11297586788149,1,8
1,5,5,2,1,8.015535894283662,3,2
1,3,5,5,1,0.823959523940796,7,2
1,5,5,2,5,9.540854702832956,16,5
4,2,3,3,1,6.946320911532115,25,4
1,2,2,2,5,7.791938419708693,84,10
3,3,1,4,1,9.844747134367509,7,6
1,3,2,5,5,8.21044762903108,61,5
5,2,4,5,3,9.837414399497243,1,1
3,2,4,4,2,7.594811200147948,25,1
4,3,3,2,5,2.2744274827193722,81,8
3,1,2,5,4,5.927832283982093,53,9
1,3,5,4,2,0.3343089356739959,7,1
4,4,3,5,2,4.4670084934049505,1,8
5,2,3,1,2,3.3811787213018887,100,8
3,3,3,1,4,1.624759086386287,53,1
2,2,4,3,3,5.48368712965523,61,4
5,3,2,5,1,5.380807346266915,7,2
1,2,5,4,4,2.2663145551507133,14,3
2,2,3,3,4,8.050769874517522,208,5
2,3,4,2,4,7.62752369829289,43,3
1,5,1,5,2,7.0196882199450705,25,4
5,4,5,3,1,7.042285078778599,3,1
1,4,1,4,5,5.700854234933011,38,7
3,4,5,3,2,7.46640411984554,67,2
3,5,4,1,1,8.404005348794716,19,2
5,3,2,2,4,9.559220080703192,7,4
4,1,4,2,1,9.972800125351968,34,9
2,1,1,3,5,9.247938814504403,61,4
3,4,5,1,4,3.570041096324318,61,9
3,1,5,2,4,1.568405977582843,19,8
1,4,4,3,3,7.778768245439478,43,7
2,2,1,1,3,8.673469623078367,28,10
1,4,2,1,5,1.6771008506218255,100,1
2,1,5,4,5,4.93078678671529,7,1
1,2,4,2,5,3.478644635136945,2,8
5,5,3,4,4,3.821517301188372,1,6
2,2,1,1,2,7.277793630521906,62,9
1,3,2,2,2,3.3742348054871165,40,2
3,1,1,3,2,1.9078093396750495,3,7
2,3,3,5,4,8.936672987465212,6,6
1,5,3,5,2,4.653548356194737,25,8
2,1,5,3,4,8.92794177186938,13,5
3,4,1,1,4,6.8213411467696075,12,6
1,4,3,5,5,0.340983452947512,6,7
5,1,5,5,3,6.094766047008901,1,9
5,1,3,2,1,0.16495655517650754,7,8
3,5,5,5,2,9.51405044719382,19,9
2,1,4,2,2,0.18475656463433854,208,2
2,3,5,1,2,1.9337440712304133,208,3
1,3,5,1,4,3.5800529322301013,61,6
4,5,4,1,3,1.0095403319935925,2,8
3,2,2,4,3,3.1899769611230813,83,8
1,2,1,3,4,4.708366501777103,34,3
2,3,5,3,5,0.24266878654621293,3,1
1,1,4,5,5,0.2981312453877982,53,4
3,5,1,1,2,9.599690145574737,34,7
2,3,1,2,5,7.697270254498347,7,8
5,4,2,4,2,5.730190806021984,100,10
2,1,3,3,3,5.152073738122972,28,2
4,3,3,4,4,6.95118179407623,34,7
2,5,1,2,3,5.78281418258515,34,9
5,1,3,2,2,6.144519101955485,7,7
5,3,1,4,4,4.042663040738951,8,1
5,1,1,5,1,6.998778541842116,81,2
1,2,1,2,4,4.582997213540301,7,10
4,1,4,4,2,3.316646375013743,1,5
4,1,2,3,2,4.393845238880569,100,1
2,1,2,4,4,2.2948236672376643,25,1
4,5,5,3,4,1.191521941813809,38,10
1,2,5,3,3,1.8649526844060904,42,1
4,2,2,1,5,1.2297509051609312,1,10
2,4,1,4,5,2.6543132885542042,38,9
5,1,1,5,2,9.25466068032179,6,10
1,4,1,1,4,9.625465556570987,1,10
3,3,1,3,3,9.9411398792068,61,10
4,5,3,3,4,2.547813437231653,14,1
4,4,1,3,2,9.479562244632108,28,2
2,1,4,2,2,8.316979739817821,208,5
4,5,1,2,3,0.2504088655828707,43,3
1,2,4,5,3,4.6192639472241535,7,10
3,4,3,1,5,0.008559529036406,34,2
5,4,1,4,2,8.780138981415519,81,2
1,5,3,3,5,0.061704178925152675,3,10
4,4,5,2,1,4.2473849285467065,14,9
5,5,2,3,2,7.873042927832762,81,8
5,3,4,3,3,8.694747610444262,61,4
1,5,2,4,5,1.9177213950420058,7,10
1,3,1,5,4,6.472588381797328,100,10
2,4,4,2,1,2.1833135518072244,100,9
1,5,5,2,1,2.8446462306063545,3,8
2,3,1,3,5,7.858899058423661,7,5
5,3,1,2,4,2.6669193263925295,25,4
4,2,3,5,2,8.552487356563466,42,7
2,3,5,4,1,7.087679495674815,7,9
4,3,2,5,5,7.377815496396099,7,9
3,3,3,2,2,6.472601423975634,25,8
5,1,5,4,3,4.178880547116311,19,3
1,4,4,5,3,7.5116248531812655,1,3
2,3,4,5,4,9.10391419168153,42,2
4,5,5,1,3,7.7187994144654155,4,7
3,5,4,5,5,2.778820580554412,34,3
1,1,3,5,3,4.409587878788425,25,3
5,5,3,4,3,4.386330717325465,57,5
1,2,2,4,2,2.2071524538089635,25,2
2,3,2,4,2,5.466367259227097,1,1
4,5,1,1,3,3.0978904704641064,28,10
2,4,3,3,5,7.773572629702987,56,4
5,5,3,2,1,3.8695005060485608,25,5
1,1,2,4,3,1.9714316117145114,61,9
4,1,2,2,4,0.041129394655375906,43,6
2,5,2,4,1,1.6601893002067258,15,9
5,4,4,4,5,8.318644299221335,9,4
4,2,1,3,3,1.9775154752865964,6,9
4,5,1,2,4,7.336823971886528,42,7
5,2,4,4,3,8.763857828635322,1,6
4,2,5,3,5,0.1532795610532689,81,1
2,5,2,2,5,8.486808709783338,68,3
1,4,4,3,1,7.4003561126279696,25,5
3,4,2,3,5,2.606926654233809,40,9
2,2,4,4,5,4.21803034506944,8,6
1,2,5,5,5,7.095550585916998,19,3
3,2,2,5,2,6.119622078264644,1,3
2,1,1,1,5,6.147138039787424,16,8
4,2,5,1,1,4.258981216153223,53,10
2,3,1,3,5,6.54492024768671,7,7
1,5,1,2,5,6.326046083134331,28,6
2,4,2,3,1,4.844122255927878,28,8
5,1,4,1,2,0.13447821645716562,29,1
2,4,5,2,4,5.929057313931951,1,10
5,2,3,1,1,6.248471481055633,100,9
4,1,3,3,3,2.178884228877791,25,7
3,1,4,1,4,6.084241397322715,19,8
3,5,2,4,1,8.934040808875759,12,10
4,5,2,2,4,9.997647105236036,25,2
1,1,1,2,1,5.817949873318515,208,9
3,4,5,2,3,9.502632816451463,38,1
1,5,4,4,2,6.495630938135472,1,8
3,3,1,1,1,3.0424488498380677,25,4
3,5,4,3,3,6.742495608841849,34,1
3,2,2,1,3,8.543910110586161,100,2
2,1,2,5,4,0.6363982394116663,25,7
5,2,3,3,4,2.299235701505502,7,10
1,1,1,4,4,8.81314571390039,34,5
5,1,1,5,5,8.41845834731022,81,3
3,1,5,3,2,5.2392088698576575,6,2
5,2,4,4,4,4.979849016240737,19,1
1,4,4,5,4,6.131105231002778,100,6
2,4,2,2,4,9.066774807539005,81,1
5,1,2,2,2,1.3861160731530608,81,4
4,3,1,5,3,1.6169616601863601,100,8
5,2,4,2,2,6.2067575340915315,34,8
3,3,1,2,4,4.14750826474778,25,1
2,3,4,3,3,8.270158473940286,1,5
3,4,4,1,2,1.6187540582500504,25,7
4,1,4,2,2,2.768860910977601,34,10
4,2,4,5,3,9.345784541294712,3,4
2,5,1,5,1,1.652284937708417,15,8
3,3,5,1,2,3.9237054640883473,56,1
2,2,1,3,1,7.4259526599698145,25,7
5,3,5,2,5,5.18199654871175,34,10
2,4,2,4,1,7.754649112209861,28,9
4,3,1,4,1,1.189339039819134,7,1
2,4,4,5,4,0.5046957850114042,100,4
1,3,1,4,3,5.581415682288355,40,5
1,1,5,2,2,3.134158769062819,25,8
3,1,2,2,1,5.666739694579814,84,1
4,1,3,5,1,5.264454204963316,53,5
1,4,1,5,4,9.127096853725913,7,4
4,1,3,2,5,6.845026405050212,12,1
4,4,2,5,1,4.210202329103775,34,1
4,4,5,4,2,3.9851176804425616,61,2
2,5,4,1,5,1.5349168752759668,40,10
5,5,2,3,1,1.4123707154925902,81,1
5,2,4,3,2,4.69637008944858,34,3
3,5,1,3,1,2.2379583816507873,12,8
2,4,3,5,1,7.022100644732065,25,6
4,4,2,1,3,4.597913089766994,34,1
4,5,5,2,2,3.3148185225303872,19,3
5,4,2,1,5,6.384171199605923,42,9
5,1,4,3,3,0.6799715691819475,208,9
1,4,4,5,1,4.715776989303833,25,7
1,4,1,4,4,9.030551344887378,1,10
5,3,3,1,4,1.0896343862830171,42,8
5,4,1,1,5,5.139793302240583,53,6
3,4,5,4,2,4.671635031830412,19,7
2,3,2,5,4,3.9169729743434867,6,9
3,4,4,4,4,8.608316339453875,100,1
4,3,4,3,1,5.644779493245896,61,9
2,2,2,1,4,4.176563846975062,100,3
5,2,2,3,1,2.497796759553348,41,1
1,1,2,2,2,1.5593386281434773,84,9
2,5,5,1,2,9.477442961066071,61,5
4,3,2,3,4,4.480944757213006,61,8
1,3,5,5,1,2.5740311965423643,7,10
3,3,4,3,1,6.360541710916236,16,8
1,3,1,2,1,6.82694427419727,6,10
2,5,4,5,1,2.7431197865737946,208,6
3,1,3,1,1,8.886377946944702,34,3
1,4,1,2,1,1.643793148152457,100,7
1,1,5,5,4,9.361328080442476,84,8
3,5,2,2,1,0.7517948351886738,3,4
2,4,4,1,2,1.7204913119033338,42,7
5,5,3,1,2,5.7631388066487474,7,5
1,3,2,2,4,5.838075083544166,1,6
3,5,1,2,4,5.952131853138781,100,5
5,5,5,4,3,9.076864958728198,100,4
1,4,1,2,2,8.439570056361434,100,9
5,5,3,4,2,1.7261832279762557,1,9
5,3,4,3,1,7.783990068447584,61,5
2,2,5,4,5,2.9884670605510255,100,9
2,1,2,2,1,8.90770769436131,208,2
5,5,2,2,4,3.708401553112588,7,2
4,2,3,3,1,7.209378571113023,25,4
3,4,2,1,4,3.4038697672856024,34,5
5,5,2,5,4,2.5964890496951263,100,5
5,4,2,5,2,9.613829206399075,100,2
5,3,3,2,1,9.647570917392944,81,10
1,2,1,1,3,9.86249325444735,10,4
2,2,1,1,3,6.721567551161366,28,8
2,3,1,3,4,3.1620493878408396,28,9
5,2,5,4,1,4.228697524345842,61,2
5,5,5,4,3,7.581013646932674,100,1
5,3,2,1,4,8.6954866040792,7,2
2,1,3,5,2,1.6933912538730977,42,6
2,5,1,5,1,6.165039599629939,15,5
1,4,4,2,3,8.907777973380451,84,8
3,4,4,3,3,8.477352713505269,25,7
1,2,1,5,2,6.164807908804164,25,10
5,5,2,4,4,4.680951846966515,100,2
1,3,4,2,1,2.8253784666710144,61,1
5,4,5,3,4,3.3902229415197516,28,3
2,5,2,1,5,6.1976137293105,42,5
4,2,1,3,3,7.166254625097573,6,3
5,5,5,2,3,6.928745008348677,81,3
4,3,5,1,2,0.6060252082641149,25,4
1,1,3,1,5,4.2901096556496405,34,4
3,1,1,5,3,9.566353899972867,1,5
1,1,4,5,3,8.205119684802352,7,10
2,3,1,2,4,8.043642176987515,14,1
1,2,4,2,2,2.7327719726817037,28,9
3,5,3,3,4,8.488976875077569,7,4
3,1,1,2,4,3.3600623328511836,61,10
3,2,1,4,3,7.067870996575642,34,7
3,1,4,3,2,1.6228276050214685,81,1
5,5,1,1,2,4.585721149754996,25,7
5,2,1,1,3,3.192471685624514,61,1
2,2,1,1,2,4.36635949598945,62,5
1,5,3,1,5,8.240130182859266,81,1
5,5,1,4,2,1.9862910747241713,3,3
5,4,1,4,5,6.6017826423535775,1,5
5,4,1,4,3,2.8015413138252034,12,10
5,2,3,2,5,4.28383666991324,208,4
5,4,1,5,1,1.6018877315871882,81,2
1,2,2,2,2,0.5026878538503021,84,9
4,3,4,2,1,7.105201827258637,7,1
1,1,4,3,2,5.14561592265752,3,9
1,4,2,5,3,7.97084248929124,41,2
5,4,4,4,1,9.007408644294362,61,5
2,5,4,3,5,0.9864535626073123,100,4
4,1,3,5,1,2.302233443380164,53,7
2,4,3,3,1,4.772594278187487,1,3
2,3,4,4,3,0.732606511909698,21,5
2,5,3,3,5,5.250511078947403,42,3
4,1,1,4,2,8.44881951550905,53,7
1,5,5,5,3,3.252160670227223,1,8
5,5,5,5,2,2.9974704228814106,100,10
1,2,3,1,1,6.012981998687926,81,10
2,4,3,1,3,9.839083205606702,208,1
5,4,5,1,4,1.0720096789052036,100,10
5,2,4,3,2,3.8158484612571963,34,1
2,5,4,3,3,2.3919944228426515,7,4
5,1,4,1,2,3.8821436502468174,29,7
5,4,4,3,5,3.525499770753009,7,1
4,3,2,2,3,8.633019345014636,83,1
4,1,2,5,4,7.64697192150556,84,3
3,1,1,4,2,9.534507366148473,1,4
1,1,3,1,1,3.997138981067324,208,9
5,3,4,2,2,0.9515605521752002,1,1
4,5,3,5,1,2.268668258474463,1,4
1,2,3,2,3,5.429600921149069,25,4
3,4,4,4,3,4.002512704853741,53,6
4,3,2,1,3,8.249357201846056,61,4
1,3,3,1,1,2.681982679929659,81,4
2,3,1,3,4,2.5482223926457226,28,8
3,1,4,3,5,0.47761802911551743,42,2
3,2,5,5,1,5.524022459185613,81,2
1,4,5,3,5,6.135984700002098,102,4
4,2,3,3,5,7.684747777586983,5,2
4,2,1,1,5,8.740894032495127,7,3
1,5,4,5,4,4.6934524522517815,61,4
4,5,1,1,4,1.0132214674761253,13,5
4,4,5,5,1,1.2596775469986576,61,7
3,1,4,1,2,3.3643986811268176,3,5
1,5,1,3,1,6.206641724306107,1,8
1,5,5,4,2,6.7771440334005675,42,5
1,3,3,2,1,4.488218679300888,208,5
4,5,2,2,4,9.619534113176112,25,8
4,3,2,2,3,6.108269919269178,83,3
3,2,2,1,3,7.299209587680177,100,5
4,4,4,4,3,5.479986360864539,81,3
4,2,3,2,3,5.816069344848208,26,1
1,5,1,3,4,0.8185215030697379,81,2
3,5,1,5,2,6.753422392024558,84,3
5,5,3,1,4,2.7022002355085495,84,5
1,3,3,3,5,0.3556635335646585,25,3
3,5,2,2,5,4.2891032002522085,61,6
3,4,1,4,4,1.9195083635429566,81,9
2,2,3,2,1,8.648899155769785,42,3
2,2,3,5,2,5.463497659358406,7,6
4,1,3,2,3,1.540476702776673,100,1
3,5,1,3,3,4.692652161952093,61,2
4,2,1,5,4,0.3313656049860636,84,5
1,4,1,3,2,7.2327380848095455,42,7
5,5,4,5,4,2.9607391562126004,61,5
1,4,3,4,3,2.32652209249626,7,5
4,1,5,4,3,4.350850459206988,19,9
3,3,1,3,1,4.317939643642509,6,7
5,5,3,3,2,4.178069967355147,25,2
4,4,3,4,3,1.663345766872486,38,3
3,4,5,3,1,8.975654123523944,67,8
1,3,5,3,5,0.42622557527865035,100,3
4,5,3,5,4,7.227623487974392,1,3
1,3,1,1,1,0.29834033785068437,100,2
1,2,5,4,2,9.63821240301009,7,9
3,4,2,1,2,1.7412673370247844,56,5
4,5,2,1,3,7.341608945231814,1,6
2,1,5,1,4,2.713362575010818,53,9
2,1,2,4,1,4.884020814523656,208,2
5,3,3,5,3,0.9535540239865503,19,3
5,2,3,1,1,4.870045367335038,100,5
1,1,4,5,2,7.33621080739819,7,1
2,4,1,2,5,8.150092988459713,100,3
4,2,2,5,4,6.590241613650676,2,6
4,2,2,3,1,8.338746612218538,53,2
5,5,1,1,2,2.171510595463203,25,5
1,3,1,1,4,2.086718201777126,42,9
2,1,4,2,3,8.416261823974677,34,7
3,5,5,2,1,0.7957954607209716,40,10
5,3,4,3,4,4.6984460156018155,25,4
3,5,3,1,5,6.389216563218438,6,4
5,1,2,5,5,2.8394579420954735,81,3
3,2,4,4,5,2.291545540163089,61,2
3,4,1,5,4,9.006087799279356,81,7
2,5,4,3,3,0.6908737069549464,7,3
2,1,1,2,1,0.25768055188206684,12,6
4,2,1,4,3,9.501301042930217,6,9
4,3,4,5,1,0.48035751629066037,61,2
5,3,4,4,3,0.47069243916029846,19,1
4,1,4,1,2,8.526241504759586,43,1
2,1,2,2,3,7.3192344465552495,2,3
2,1,3,4,4,6.924719004127794,3,4
5,1,1,4,3,4.838711063438775,6,2
1,4,2,5,1,2.668265089717703,25,7
1,5,3,3,1,1.5671531247491743,62,2
5,3,5,5,3,4.409299701804375,1,5
3,1,1,2,5,6.246665550761663,61,8
1,1,1,2,3,2.457337530992919,1,2
5,4,3,3,4,2.0620128067062957,208,1
5,4,4,3,1,1.3661008439955613,1,1
2,2,2,5,2,6.2594669779935135,1,9
1,1,5,5,1,9.248903447362643,7,3
3,2,5,1,3,3.3210210550804686,38,7
5,2,2,4,3,8.532675122275924,6,3
5,2,3,3,1,4.492933140814088,25,5
4,1,2,4,3,2.8232691230969396,81,6
2,2,1,2,2,7.943217309454144,25,1
3,4,4,5,5,2.327546760433,61,9
2,2,4,5,5,0.20831490189651802,53,6
4,3,5,5,2,8.362469048211084,1,9
1,5,3,2,3,4.079518288902984,61,7
4,2,1,5,3,1.1419673430906707,100,7
1,3,2,2,2,8.163198240937218,40,4
2,5,5,5,1,2.3833969229545646,100,3
5,5,3,1,1,5.20592785932438,7,10
2,5,4,1,5,7.0596674386357625,40,8
4,3,5,1,2,2.4071429732275273,25,10
4,5,3,1,4,4.377232093287219,34,5
1,3,5,3,3,6.190513535605538,61,6
1,5,4,5,4,0.8611191082089509,61,6
4,2,3,1,3,7.957275312669738,61,9
3,4,5,5,3,7.002700158217845,56,3
4,1,3,2,5,5.620457879759048,12,7
1,5,1,5,5,8.085898372745188,25,8
5,5,3,2,1,8.692151170400436,25,8
4,5,4,1,2,2.83799643405811,81,3
2,3,3,1,5,2.875323271965101,53,4
4,5,1,3,4,2.302051110262071,42,10
3,4,4,4,5,7.4601295987272085,34,5
5,2,2,1,2,3.632364699469716,1,9
2,1,3,1,1,7.388522820181276,7,6
4,3,5,1,4,7.915731929285271,14,5
4,2,5,5,5,6.444738186975348,42,10
3,5,3,3,4,0.4365208237519913,7,6
5,5,1,3,2,4.874458971874818,53,3
5,1,1,4,4,9.803858586226614,208,3
5,4,2,4,4,4.375071288814095,83,9
1,5,1,3,1,7.718498737841771,1,10
4,1,4,5,5,0.984763441937716,3,9
2,2,1,2,3,7.55846429808702,66,8
1,5,5,4,3,5.87644269532619,12,6
1,1,4,4,2,9.570818240901572,7,2
1,1,2,5,5,1.9443197053240446,100,8
4,5,4,5,1,3.5153460151969504,61,5
1,2,5,2,1,3.760787453614498,6,6
5,3,3,5,1,7.129004216814932,19,7
1,1,5,4,5,7.37253735334538,34,3
1,5,3,1,2,1.48167116503506,53,4
4,3,3,3,4,3.975152609019912,25,2
4,4,2,2,5,8.583867228508144,6,2
4,1,4,2,2,6.20052551992695,34,1
5,1,1,3,2,5.268643447873949,81,4
3,3,5,4,3,2.766167784011876,1,4
3,3,1,1,1,3.68618259572055,25,5
2,2,2,3,1,8.275854556857066,42,3
5,1,5,4,3,8.885834632390374,19,7
1,1,2,2,2,5.722086462247202,84,5
4,4,4,3,2,8.13490956742127,61,8
5,5,4,2,1,5.399877515565739,53,10
5,4,1,4,1,6.933187831906151,100,7
1,4,2,2,5,4.3646584601792116,100,8
5,3,4,3,2,1.0949075542425468,61,6
4,4,5,3,1,9.251311806691705,61,6
2,5,2,3,5,0.22670182204728495,3,4
4,1,4,5,5,0.4524004976264484,3,8
4,3,2,3,2,2.8624316623974,7,1
1,2,3,3,1,7.9010648365962926,1,3
3,5,1,3,5,2.6554206401628644,34,9
4,1,4,4,1,6.052220899446446,6,2
2,4,2,5,2,3.2144153004102383,25,8
3,3,4,5,4,3.442303225787653,19,2
3,3,3,4,1,5.628674358233217,43,7
5,2,5,1,2,4.969939189672448,8,4
1,1,1,3,5,3.456550974198139,1,1
5,5,1,1,5,8.122744764756407,1,10
4,4,1,1,3,8.495820220163388,34,3
4,1,5,1,2,3.272966097731571,21,1
2,1,1,1,3,7.123426925827253,7,10
1,5,2,5,1,7.875723230127613,3,9
1,4,5,4,4,0.529386431840444,3,4
2,3,3,5,3,1.8294448796756346,7,3
5,4,4,4,1,5.082906253015295,61,8
1,2,2,5,4,0.7254725409522667,61,8
2,1,2,3,3,1.5783967244834007,13,4
4,2,5,5,2,9.105285281706328,19,5
1,5,3,5,5,3.406203708404413,34,8
4,2,2,1,1,8.243306583361145,61,7
1,5,3,4,3,9.45275229095736,1,6
